x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,y
734,518.83197,1.415,1.514,1415.75,993.875,624,273.375,149.125,87.5,40.5,15,0.113,0.171,0.27,0.584,0.838,1.029,1.299,1.442,2.729,1.916,1.203,0.527,0.287,0.169,0.078,0.029,8.592,8.138,7.542,1.5,5.385,4.031,201.625,103.625,50.25,32.625,21.25,16.5,12.5,8.625,25.924,38.366001,42.455002,56.57,76.073997,82.348,98.623001,98.545998,2.968,2.682,17.570999,0.897,1033.375,391,92.375,28.5,11.75,3.125,0.5,0.125,382.375,602.875,531.625,244.875,137.375,84.375,40,14.875,36.330002,380.808014,-1
745.375,525.174988,1.419,1.518,1509.375,1106.25,680.25,281.625,148.25,86.5,39.5,14.625,0.1,0.143,0.236,0.555,0.823,1.013,1.27,1.402,2.874,2.106,1.295,0.536,0.282,0.165,0.075,0.028,8.557,8.102,7.526,1.5,5.385,4.031,161.375,87.375,48.25,32.75,22.625,16.875,13,8.625,23.042,34.875,45.291,57.867001,67.592003,84.268997,91.056,103.389999,3.073,2.641,17.547001,0.83,1059.375,409.375,104.5,30.125,13.25,4.125,1,0.375,450,696.875,575.75,251.5,135,82.375,38.5,14.25,36.238998,398.798004,-1
784,543.637024,1.442,1.52,1544.5,1119,683.375,279.75,146.75,85.75,40.875,15.5,0.097,0.141,0.225,0.495,0.711,0.869,1.087,1.24,2.841,2.058,1.257,0.515,0.27,0.158,0.075,0.029,8.839,7.864,7.622,4.555,4.33,7.211,166.75,92.25,41.5,25.5,18.125,13.625,10.875,8.875,27.228001,37.463001,48.870998,66.994003,87.859001,108.038002,130.201996,140.839005,3.536,3.363,18.976,0.658,1132.875,431.625,106.625,30.625,13.625,5.625,2.25,0.625,411.625,687.375,576.75,249.125,133.125,80.125,38.625,14.875,37.891998,448.804993,-1
1021.375,703.848999,1.451,1.719,1829.25,1275.25,771.125,313.75,155.625,83.875,32,7.375,0.037,0.062,0.096,0.153,0.195,0.288,0.557,0.878,2.599,1.812,1.096,0.446,0.221,0.119,0.045,0.01,8.085,7.486,7.202,1.225,1.581,0.707,247.125,152.375,102.625,74.625,58,49,33.375,25.125,36.074001,44.860001,43.639999,47.504002,55.033001,56.514999,66.030998,72.161003,1.516,1.124,19.679001,1.945,1345.625,476.125,98.875,13.25,5.125,2.375,0.625,0.125,483.625,799.125,672.25,300.5,150.5,81.5,31.375,7.25,50.671001,487.511993,-1
881.125,603.859985,1.459,1.584,1684.625,1228.875,734.5,275.25,136.75,64.625,15.75,3.75,0.047,0.068,0.091,0.15,0.226,0.283,0.601,0.493,2.79,2.035,1.216,0.456,0.226,0.107,0.026,0.006,7.427,7.318,5.957,1.118,12.619,13.115,192.75,120,81.75,59.75,42.125,31.875,24.875,17.875,26.916,45.715,67.611,81.355003,98.407997,99.228996,105.885002,121.297997,1.673,1.082,21.778,1.024,1216.125,463.625,94.625,14.5,5.25,1.75,0,0,468.5,765.25,639.875,260.75,131.5,62.875,15.75,3.75,46.455002,442.559998,-1
1039,710.435974,1.462,1.714,1682.625,1045,633,258.5,131.125,62.875,18.375,4,0.052,0.095,0.146,0.277,0.402,0.538,0.655,1.027,2.368,1.471,0.891,0.364,0.185,0.089,0.026,0.006,7.172,7.171,6.992,8.916,8.746,1.581,295.75,134,90.5,64.875,47.125,38.375,33.25,26,36.132999,50.784,56.064999,57.866001,62.033001,64.126999,65.128998,65.644997,1.449,0.969,21.947001,1.554,1279.75,465.125,97.75,15.375,5.875,1.75,0,0,402.875,579.875,535.25,243.125,125.25,61.125,18.375,4,52.18,477.569,-1
1074.375,715.429993,1.502,1.675,1730,983.75,543.375,217.5,111.125,56.125,20.25,4.75,0.054,0.107,0.176,0.273,0.341,0.383,0.317,0.49,2.418,1.375,0.76,0.304,0.155,0.078,0.028,0.007,7.431,6.97,6.791,6.671,6.819,0.707,426.625,221.5,124.25,71,46.25,37.875,28.75,21.625,2.537,14.397,36.168999,79.415001,123.140999,139.598999,176.391998,201.317993,0.894,0.79,21.541,2.973,1369.75,500.125,93.875,27.25,13.25,6.25,1.625,0,360.25,483.625,449.5,190.25,97.875,49.875,18.625,4.75,55.266998,469.632996,-1
724.125,490.936005,1.475,1.413,1294.875,768.625,394.375,148,66.125,31.375,12.375,2.5,0.022,0.051,0.108,0.175,0.248,0.319,0.397,1.462,2.638,1.566,0.803,0.301,0.135,0.064,0.025,0.005,6.821,6.658,6.22,0.707,1.118,1.5,263.25,147.625,75.875,50.125,34.625,22.125,16,10.25,28.066,34.946999,15.848,19.615,22.431999,37.007999,59.222,56.347,0.871,0.626,16.497,5.826,1811.5,694.25,223.875,49,18.25,6.375,1.5,0,-516.625,74.375,170.5,99,47.875,25,10.875,2.5,NA,424.217987,-1
835.375,577.830994,1.446,1.563,1580.875,984.125,526.625,199.625,108.75,57.5,24.375,6.125,0.073,0.122,0.187,0.414,0.542,0.637,0.578,0.444,2.736,1.703,0.911,0.345,0.188,0.1,0.042,0.011,7.301,7.117,7.097,0.866,7.228,7.106,338,200.25,127.625,87.25,59.5,45.625,34.25,24.5,9.415,16.729,34.015999,46.879002,60.816002,72.819,75.68,88.842003,0.852,0.659,20.414,3.56,1230.125,494,85.875,13.875,4.875,1,0,0,350.75,490.125,440.75,185.75,103.875,56.5,24.375,6.125,42.625999,388.494995,-1
1098.625,729.426025,1.506,1.686,1737,1087.5,649.75,273.75,142.125,68.375,22.25,2.75,0.087,0.15,0.237,0.395,0.514,0.613,0.812,0.801,2.381,1.491,0.891,0.375,0.195,0.094,0.031,0.004,6.672,6.544,6.512,0.707,2.062,1.5,357.375,151.5,106.875,66.5,44.875,35.375,29,22.125,11.91,14.045,24.709,52.611,78.801003,85.703003,95.196999,91.698997,1.33,1.028,19.129999,3.293,1417.25,598.875,171.5,42.25,18.5,7,0.875,0,319.75,488.625,478.25,231.5,123.625,61.375,21.375,2.75,56.657001,519.669983,-1
925,621.523987,1.488,1.575,1574.5,1006.5,612.375,261.375,137.875,66.375,21.5,2.375,0.09,0.152,0.234,0.397,0.513,0.604,0.783,0.81,2.533,1.619,0.985,0.421,0.222,0.107,0.035,0.004,6.698,6.387,6.105,7.382,1.581,7.314,295.375,146.375,91.75,63.625,41.625,31.625,25,18.125,10.869,15.157,31.534,53.151001,86.356003,97.274002,117.406998,130.634003,1.503,1.043,20.285999,2.277,1262,539.375,152.625,43.625,19.25,7.375,1.375,0,312.5,467.125,459.75,217.75,118.625,59,20.125,2.375,45.161999,429.545013,-1
964.5,652.328003,1.479,1.624,1737,1248.875,787,343,178.625,84.75,25.875,2.75,0.063,0.092,0.142,0.25,0.336,0.42,0.656,0.877,2.663,1.914,1.206,0.526,0.274,0.13,0.04,0.004,6.646,6.517,6.493,0.707,2.062,1.5,239.875,128.375,82.25,58.125,40.375,32.375,26,19.875,19.375,32.985001,56.238998,74.705002,97.541,105.25,117.535004,118.149002,2.172,1.458,19.184,1.041,1410.125,745.625,287.5,87.75,37.25,11.25,1.125,0,326.875,503.25,499.5,255.25,141.375,73.5,24.75,2.75,49.953999,479.561005,-1
1029.625,693.393982,1.485,1.667,1832.375,1285.875,781.5,340.375,178.75,85.25,28.25,3,0.047,0.071,0.116,0.195,0.258,0.316,0.439,0.695,2.643,1.854,1.127,0.491,0.258,0.123,0.041,0.004,6.653,6.524,6.49,0.707,2.062,1.5,283.625,150.75,102.625,71,50.5,40.875,31.25,23.375,8.299,15.13,24.672001,37.922001,53.418999,58.804001,77.516998,76.943001,1.742,1.201,18.742001,2.896,1415.5,626.5,180.375,44.5,19.375,7.25,1.125,0,416.875,659.375,601.125,295.875,159.375,78,27.125,3,52.424,506.587006,-1
972.5,656.90802,1.48,1.628,1786.875,1155.875,628,220.375,87.375,37.875,12.75,2.125,0.017,0.036,0.083,0.229,0.479,0.57,0.625,0.904,2.72,1.76,0.956,0.335,0.133,0.058,0.019,0.003,6.708,6.568,6.251,0.866,8.544,8.292,280.25,154.625,61.875,35.125,20.875,13.25,8.75,5.125,34.952,51.48,69.222,96.666,114.171997,127.570999,147.753006,154.878006,1.412,1.078,16.740999,0.816,1347.125,524.75,134.75,29.75,11.375,3.75,0.375,0,439.75,631.125,493.25,190.625,76,34.125,12.375,2.125,46.900002,559.330994,-1
988.25,671.867004,1.471,1.657,1693.75,978.375,502.5,170,60.75,27.625,11.25,1.875,0.045,0.082,0.122,0.165,0.301,0.418,0.548,0.883,2.521,1.456,0.748,0.253,0.09,0.041,0.017,0.003,6.685,6.429,6.142,1.118,0.866,1.225,346,178.125,76.25,46,28.75,17.25,11.375,6.625,23.959,40.066002,51.880001,72.112999,86.870003,102.383003,129.440994,136.447006,0.797,0.601,17.75,1.756,1336.875,506.875,125,29.375,10.375,3.25,0.5,0,356.875,471.5,377.5,140.625,50.375,24.375,10.75,1.875,47.036999,545.348022,-1
683.25,469.998993,1.454,1.402,1380.375,961.375,603.5,286.125,158.375,91,44.5,14.5,0.142,0.214,0.31,0.504,0.686,0.877,1.156,1.462,2.937,2.045,1.284,0.609,0.337,0.194,0.095,0.031,8.468,8.413,7.758,1.225,3.082,2.121,197.875,113.75,54.375,35.375,22.125,16.875,12.625,8.75,36.617001,48.446999,64.922997,79.288002,94.641998,105.721001,120.914001,127.403999,2.913,2.572,15.25,0.592,991.75,381.125,97.25,24.75,9.25,2.75,0.5,0,388.625,580.25,506.25,261.375,149.125,88.25,44,14.5,34.334,345.354004,-1
732.625,505.653015,1.449,1.459,1528.625,1155.5,733.5,321,170.25,96.75,47.125,15.25,0.116,0.163,0.235,0.409,0.592,0.768,0.998,1.345,3.023,2.285,1.451,0.635,0.337,0.191,0.093,0.03,8.443,8.385,7.717,1.225,3.082,2.121,173.75,101.75,58.125,38.625,25.75,18.75,14.25,9.125,50.213001,65.128998,64.390999,74.470001,77.644997,97.123001,106.000999,137.692993,2.929,2.505,15.546,0.619,1111.5,448.75,110.125,26.875,10.5,3.75,0.875,0,417.125,706.75,623.375,294.125,159.75,93,46.25,15.25,38.280998,396.253998,-1
729.375,514.372986,1.418,1.504,1547.75,1197.125,755.625,316.75,161.125,92.875,43.625,15.25,0.101,0.137,0.204,0.405,0.636,0.813,1.091,1.397,3.009,2.327,1.469,0.616,0.313,0.181,0.085,0.03,8.475,7.819,7.535,0.866,2.291,1.581,161.375,93.5,57.875,40.25,26,18.875,14.25,9.125,46.151001,61.457001,64.831001,72.955002,85.450996,109.629997,119.095001,140.942001,2.784,2.307,14.996,0.655,1121.75,455.125,110.125,26.5,9.125,3.25,0.75,0.125,426,742,645.5,290.25,152,89.625,42.875,15.125,38.280998,396.253998,-1
910,612.000977,1.487,1.564,1626.5,1040.125,610.125,284.875,160.875,97,52.625,21.75,0.047,0.081,0.143,0.299,0.442,0.548,0.64,0.746,2.658,1.7,0.997,0.465,0.263,0.158,0.086,0.036,8.367,7.873,7.85,0.866,4.555,4.899,274.375,158.375,79.375,46.625,28.25,22.125,12.625,10,8.959,14.417,23.591,41.747002,61.668999,57.749001,67.778,67.985001,2.027,2.08,18.451,2.136,1186.125,401,69.75,12,4.875,1.625,0.375,0.125,440.375,639.125,540.375,272.875,156,95.375,52.25,21.625,46.359001,453.493988,-1
970.125,667.171997,1.454,1.67,1864.75,1327.5,804.5,343.75,178.875,96.25,36.125,8.5,0.074,0.113,0.169,0.288,0.381,0.483,0.698,0.888,2.795,1.99,1.206,0.515,0.268,0.144,0.054,0.013,8.082,7.484,7.201,1.225,1.581,0.707,253.625,159.375,108.125,79.875,60.875,50.75,35.25,26.5,25.934999,30.016001,30.309,38.106998,48.578999,50.751999,60.983002,67.379997,1.654,1.205,20.051001,2.676,1416.75,601.875,174.75,37.75,12.75,2.75,0.625,0.125,448,725.625,629.75,306,166.125,93.5,35.5,8.375,48.544998,473.484985,-1
935.625,614.81897,1.522,1.532,1655.625,1153.375,681.625,278,137.875,69.75,29.25,8.125,0.052,0.08,0.125,0.236,0.376,0.527,0.834,0.975,2.693,1.876,1.109,0.452,0.224,0.113,0.048,0.013,8.22,7.836,6.448,0.707,7.159,7.089,252,156.375,88,59.125,48.875,38.875,31.875,22.375,16.973,21.913,32.441002,47.049,55.943001,60.661999,63.166,61.695999,1.567,1.18,18.132999,2.283,2110.375,882.875,293.25,69,22.875,5.25,0,0,-454.75,270.5,388.375,209,115,64.5,29.25,8.125,NA,475.932007,-1
1055.5,721.719971,1.462,1.727,1852.5,1192.75,662.625,260,129.875,73.375,32,7.375,0.066,0.12,0.212,0.352,0.431,0.493,0.576,0.862,2.567,1.653,0.918,0.36,0.18,0.102,0.044,0.01,8.085,7.486,7.202,1.225,1.581,0.707,357.25,205.625,138.125,93.625,69.625,55.25,38.25,27.875,51.342999,61.773998,62.869999,52.477001,47.186001,44.676998,50.915001,51.134998,0.94,0.784,18.754,1.914,1420,515,99.375,13.125,5.125,2.25,0.5,0.125,432.5,677.75,563.25,246.875,124.75,71.125,31.5,7.25,53.034,503.57901,-1
1223.625,834.258972,1.467,1.852,2265.25,1569.75,958.5,394,207.75,113.5,56.375,22.875,0.048,0.073,0.117,0.261,0.384,0.449,0.501,0.514,2.715,1.882,1.149,0.472,0.249,0.136,0.068,0.027,10.445,9.791,7.398,0.707,0.707,1.225,317.5,178.875,114.75,72.125,50.25,38.625,27.875,20.375,13.98,18.806,27.815001,39.096001,63.493999,74.608002,83.563004,92.619003,1.81,1.574,19.172001,2.416,1688.875,677.875,151,18,4.625,1,0,0,576.375,891.875,807.5,376,203.125,112.5,56.375,22.875,66.334999,659.619019,-1
929.625,636.403992,1.461,1.624,1635.5,1056,587.75,203.875,100.875,61,32.375,13.125,0.052,0.09,0.145,0.328,0.535,0.655,0.761,0.821,2.57,1.659,0.924,0.32,0.159,0.096,0.051,0.021,7.368,7.316,7.304,5.523,2.693,3.775,281.875,150.125,76.125,43.5,27.5,21.875,16.375,11.875,23.823999,31.434,29.014,37.576,49.112,55.320999,64.691002,69.573997,1.325,1.402,18.724001,2.467,1225.375,406.625,74.125,13.875,4.375,1.375,0,0,410.125,649.375,513.625,190,96.5,59.625,32.375,13.125,48.331001,462.397003,-1
911.875,609.156982,1.497,1.55,1690.125,1174.125,608.25,202.75,91.625,44.875,13.25,1.625,0.041,0.062,0.133,0.47,0.845,0.989,1.128,1.506,2.775,1.927,0.999,0.333,0.15,0.074,0.022,0.003,6.663,6.147,6.002,0.866,1.118,1.871,244.75,148.75,96.375,64.875,44.125,33.625,25.75,18.25,19.909,25.636999,28.718,32.870998,39.029999,39.484001,48.391998,55.576,0.951,0.692,19.638,3.495,1345.5,595,156.75,36.75,11.875,2.375,0,0,344.625,579.125,451.5,166,79.75,42.5,13.25,1.625,45.967999,446.329987,-1
975,664.424011,1.467,1.652,1808.875,1252.625,747.5,278.75,135.375,75.5,32.125,6,0.032,0.059,0.104,0.227,0.317,0.364,0.477,0.896,2.722,1.885,1.125,0.42,0.204,0.114,0.048,0.009,7.209,6.977,6.957,1.658,1.658,1,233.375,148.125,96.5,73.625,59.375,46.375,34.375,25.5,40.428001,50.316002,44.932999,45,46.609001,53.188999,52.901001,57.743999,1.403,1.025,18.139,1.994,1298.125,463.875,101.375,14.25,6.875,3,1,0,510.75,788.75,646.125,264.5,128.5,72.5,31.125,6,47.330002,481.503998,-1
1021.625,692.021973,1.476,1.676,2044.625,1515.625,947.125,398.125,198.25,99.875,38.75,4.375,0.071,0.102,0.151,0.26,0.346,0.487,0.714,0.778,2.955,2.19,1.369,0.575,0.286,0.144,0.056,0.006,7.017,6.88,6.88,2.062,2.121,1.118,241.375,153.125,110.125,85.625,68.5,55.5,40,31.125,15.41,19.421,28.091,35.548,42.386002,47.181,63.355,66.494003,1.8,1.166,21.257,2.821,1481.875,590.625,151.75,27.125,10.875,3.5,0.875,0,562.75,925,795.375,371,187.375,96.375,37.875,4.375,51.238998,519.538025,-1
1013.25,683.479004,1.482,1.658,1847,1278.125,781.625,329.75,170.25,84.625,32.75,4.625,0.035,0.058,0.089,0.167,0.233,0.342,0.593,0.786,2.702,1.87,1.144,0.482,0.249,0.124,0.048,0.007,6.832,6.727,6.706,2.739,2.5,1.118,257.875,153.75,106.625,81.75,65,51.875,36.25,27.625,18.065001,25.798,22.225,26.983,31.752001,32.466999,36.821999,45.261002,1.597,1.035,20.405001,3.747,1361.25,523.875,129.125,27.5,10.875,3.5,0.75,0,485.75,754.25,652.5,302.25,159.375,81.125,32,4.625,50.442001,492.556,-1
954,653.640991,1.46,1.647,1698.375,1129,629,198,92.875,56.25,33.875,14.625,0.032,0.051,0.086,0.23,0.388,0.489,0.551,0.597,2.598,1.727,0.962,0.303,0.142,0.086,0.052,0.022,7.626,7.464,7.319,5.895,3.041,3.937,232.875,128.875,60.375,34,21.875,16.375,12.875,8.375,11.47,15.623,28.408001,47.612,67.521004,75.433998,104.509003,93.612999,1.538,1.654,18.098,2.075,1234.75,405.25,33.125,0.75,0,0,0,0,463.625,723.75,595.875,197.25,92.875,56.25,33.875,14.625,48.751999,493.381989,-1
811.625,551.375977,1.472,1.5,1537.75,1021.5,537.875,171.75,75.5,40.625,18.375,4,0.063,0.104,0.188,0.483,0.767,0.874,0.944,1.027,2.789,1.853,0.976,0.311,0.137,0.074,0.033,0.007,6.828,6.671,6.398,0.866,0.707,1.118,251.5,149.5,96.625,65.875,41,28.375,21.5,15.125,22.768,29.5,34.400002,38.734001,47.689999,55.953999,64.066002,75.052002,0.781,0.617,18.51,3.26,1222.5,557.75,152.875,34.75,10.75,2.5,0,0,315.25,463.75,385,137,64.75,38.125,18.375,4,41.417,396.848999,-1
738.375,508.558014,1.452,1.461,1253.875,776,411.125,143.25,64.125,28.25,8,3,0.043,0.071,0.114,0.272,0.445,0.513,0.674,0.848,2.466,1.526,0.808,0.282,0.126,0.056,0.016,0.006,6.899,6.545,6.544,1.118,1.118,1.225,223.125,122.5,66.875,44.125,31,22.875,16.75,12.75,20.645,39.249001,56.721001,71.552002,78.494003,87.794998,98.404999,104.901001,0.959,0.64,15.91,1.574,938.875,362.5,101.75,31.75,14.875,7.5,2.75,0.125,315,413.5,309.375,111.5,49.25,20.75,5.25,2.875,35.883999,345.394012,-1
1035.625,692.234009,1.496,1.654,1692,970.875,544.75,216.625,110.5,55.5,20,4.5,0.056,0.109,0.173,0.273,0.341,0.388,0.317,0.494,2.444,1.403,0.787,0.313,0.16,0.08,0.029,0.007,7.264,6.97,6.791,6.671,6.819,0.707,405,210.5,123,69.5,45.125,37.25,28.375,21.625,3.286,19.881001,37.438,84.058998,129.483994,141.132996,176.863007,197.018997,0.898,0.799,21.631001,2.861,1338.25,490.25,92.25,27.25,13.25,6.25,1.75,0,353.75,480.625,452.5,189.375,97.25,49.25,18.25,4.5,53.431999,455.605988,-1
1092.25,735.36499,1.485,1.717,1736.25,968.75,527.375,206.375,102.75,50,17.625,3.125,0.059,0.118,0.204,0.339,0.438,0.514,0.552,0.46,2.361,1.317,0.717,0.281,0.14,0.068,0.024,0.004,6.961,6.801,6.668,1.118,1.118,0.707,435.875,230.125,120.375,72,47,39.5,31.125,23.25,4.32,7.886,31.055,69.991997,112.693001,128.557999,149.264008,163.380997,0.854,0.694,21.556999,3.674,1381.625,506,89.625,28.625,12.75,5,2,0,354.625,462.75,437.75,177.75,90,45,15.625,3.125,55.266998,469.632996,-1
862.625,599.758972,1.438,1.601,1610.875,1144.5,754.75,398.25,228.75,133.75,64.375,24.25,0.082,0.125,0.174,0.258,0.338,0.421,0.484,0.659,2.686,1.908,1.258,0.664,0.381,0.223,0.107,0.04,8.881,8.464,7.924,0.707,1.225,0.707,232.625,116,51.625,30,17.375,14.25,9.75,7.875,21.941999,25.933001,40.959999,54.854,78.940002,83.623001,109.957001,125.994003,4.431,4.458,17.219999,0.682,1174.625,481,142.375,40.625,15.375,4.25,0.375,0,436.25,663.5,612.375,357.625,213.375,129.5,64,24.25,46.198002,445.519989,-1
881.25,588.616028,1.497,1.524,1378,781.875,440.625,196.25,102.375,52.375,18.5,1.75,0.045,0.091,0.151,0.235,0.29,0.32,0.334,0.473,2.341,1.328,0.749,0.333,0.174,0.089,0.031,0.003,6.506,6.423,6.31,9,9.028,0.707,330,168.125,88.5,54.25,32.75,27.875,19.125,15.875,17.115,26.159,24.02,28.858999,25.65,30.146,35.598999,39.667999,1.157,0.965,17.49,3.381,1078,350.75,66.625,16.625,6.875,2.875,0.25,0,300,431.125,374,179.625,95.5,49.5,18.25,1.75,44.231998,398.462006,-1
1135.375,760.877014,1.492,1.738,2102.25,1540.5,998.625,451.5,234.125,119.875,48,10.75,0.057,0.085,0.124,0.214,0.286,0.362,0.463,0.745,2.763,2.025,1.312,0.593,0.308,0.158,0.063,0.014,7.006,6.873,6.872,2.062,2.121,1.118,225.125,132,89.875,67.25,54.5,44.5,31.5,24.375,52.875999,73.106003,79.086998,80.279999,84.043999,85.987,83.281998,88.999001,2.605,1.783,18.986,0.713,1495.75,516.875,110.375,14.75,5.875,2.375,0.875,0.125,606.5,1023.625,888.25,436.75,228.25,117.5,47.125,10.625,58.453999,584.674011,-1
1004.5,693.187988,1.449,1.708,1815.375,1222.5,732.25,310.375,159.25,82.5,31.375,9.125,0.048,0.076,0.119,0.233,0.36,0.447,0.547,0.963,2.619,1.764,1.056,0.448,0.23,0.119,0.045,0.013,9.281,7.851,6.513,1.581,2.236,0.707,279.375,166.5,101,73.25,54.125,45.5,32.625,24.625,27.839001,38.043999,48.980999,52.209999,62.289001,75.436996,99.543999,115.429001,1.577,1.126,23.104,1.671,2307.875,769.5,164.375,19.75,7.125,2.75,0.875,0.25,-492.5,453,567.875,290.625,152.125,79.75,30.5,8.875,NA,457.48999,-1
1012.375,683.525024,1.481,1.66,1769.25,1169.375,669.75,245,119.875,61.5,24.25,3.25,0.045,0.076,0.111,0.183,0.272,0.326,0.415,0.796,2.588,1.711,0.98,0.358,0.175,0.09,0.035,0.005,6.793,6.791,6.33,1.225,1.118,0.866,318.75,171.875,112.25,75.875,52,38.875,26.375,19.5,12.244,20.857,43.139,66.763,97.630997,104.563004,130.457001,146.412003,1.068,0.811,20.188,2.235,1344,505.125,95.875,13.875,5.5,1.875,0,0,425.25,664.25,573.875,231.125,114.375,59.625,24.25,3.25,53.019001,493.652008,-1
835.375,555.072021,1.505,1.472,1461.125,961.625,581.875,223.625,112.25,53.625,16.5,1.75,0.123,0.198,0.314,0.668,0.948,1.096,1.141,1.042,2.632,1.732,1.048,0.403,0.202,0.097,0.03,0.003,7.159,6.31,6.069,1.581,1.118,2.598,264.125,141.875,85.75,57,40.25,33.125,26.875,19.25,11.879,16.811001,27.726,41.446999,59.125999,65.792,75.153,85.720001,1.309,0.941,16.679001,2.821,1920,684.875,190.625,28.25,10.5,3.875,0.75,0,-458.875,276.75,391.25,195.375,101.75,49.75,15.75,1.75,NA,405.910004,-1
993.25,673.265991,1.475,1.654,1690.375,1040.375,609.75,246.75,129.125,65.625,25.375,8.375,0.037,0.066,0.109,0.213,0.302,0.411,0.661,1.168,2.511,1.545,0.906,0.366,0.192,0.097,0.038,0.012,10.192,10.142,7.339,1.225,1.732,0.707,342.25,191.75,109.75,76.625,51.25,43.625,31.5,25.375,15.741,19.171,32.358002,39.722,38.928001,44.409,50.431999,60.73,1.177,0.856,19.452999,2.962,1318.5,475.125,67.75,10.5,3.5,0.75,0,0,371.875,565.25,542,236.25,125.625,64.875,25.375,8.375,50.924,465.509003,-1
923.625,623.333984,1.482,1.584,1731.25,1204.375,681.875,244.125,115,56.25,20.5,2.125,0.042,0.067,0.105,0.173,0.276,0.362,0.508,0.518,2.777,1.932,1.094,0.392,0.184,0.09,0.033,0.003,6.515,6.271,6.125,1.225,3.536,2.739,275.25,167,119.75,89.875,64.75,50.25,35.375,25.75,16.988001,20.514,25.370001,30.174999,34.400002,36.962002,42.592999,58.431,0.96,0.626,18.797001,4.507,1271.75,485.875,95.5,14.5,5.625,2,0,0,459.5,718.5,586.375,229.625,109.375,54.25,20.5,2.125,47.888,462.549988,-1
944.5,634.19397,1.489,1.59,1754.25,1212,673.125,225.125,111.625,56.25,20.5,2.625,0.047,0.075,0.126,0.227,0.301,0.363,0.507,0.567,2.766,1.911,1.061,0.355,0.176,0.089,0.032,0.004,6.574,6.196,6.188,10,1.225,11.023,309.125,182.875,133.375,96.875,66.75,51.125,37.5,28.625,21.201,24.354,25.535999,28.138,31.309,35.491001,34.944,34.217999,0.837,0.581,18.323999,4.962,1327.125,524.25,99,14.125,5.5,1.875,0,0,427.125,687.75,574.125,211,106.125,54.375,20.5,2.625,50.313999,478.617004,-1
747.625,531.689026,1.406,1.542,1572.125,1182.25,710.25,264.5,122.625,63.875,25.625,6.625,0.071,0.102,0.17,0.486,0.852,0.983,1.078,1.188,2.957,2.224,1.336,0.497,0.231,0.12,0.048,0.012,7.314,7.071,6.659,1.118,5.701,4.77,146.375,86.875,44.5,27.5,19.625,14.375,9,5.5,43.028,58.421001,67.012001,82.717003,89.727997,94.178001,104.502998,108.810997,2.756,2.323,19.857,0.556,1247.75,706.125,336.375,128.125,56.75,20.125,1.375,0,324.375,476.125,373.875,136.375,65.875,43.75,24.25,6.625,34.446999,435.196014,-1
712.5,494.011993,1.442,1.449,1490.25,1097.375,693.375,306.625,160.625,91.25,44.375,14.625,0.124,0.18,0.259,0.441,0.642,0.828,1.095,1.379,3.017,2.221,1.404,0.621,0.325,0.185,0.09,0.03,8.434,8.381,7.728,1.225,3.082,2.121,175.5,103.75,57.125,38,24.75,18.125,14.125,9.375,50.285999,63.907001,67.005997,76.527,83.919998,103.242996,106.050003,125.514999,2.812,2.401,15.429,0.609,1078.25,429.5,111.375,26.625,10.625,3.625,0.875,0,412,667.875,582,280,150,87.625,43.5,14.625,36.262001,379.799011,-1
1107.25,752.21698,1.472,1.752,2020.875,1440.75,883.375,363.25,189.625,92.625,33.625,4.625,0.046,0.071,0.106,0.179,0.239,0.31,0.518,0.67,2.687,1.915,1.174,0.483,0.252,0.123,0.045,0.006,6.976,6.791,6.524,2.236,2.872,1.118,257,161.125,107.25,80.25,62.875,53.125,39.75,33.625,27.583,36.087002,41.587002,49.145,55.157001,59.148998,68.491997,74.008003,1.768,1.154,20.787001,1.945,1455.25,510.375,107.875,14.625,5.875,2.75,0.75,0,565.625,930.375,775.5,348.625,183.75,89.875,32.875,4.625,55.810001,548.619995,-1
974.75,664.77301,1.466,1.653,1810.25,1253.25,746.25,278.375,135.125,75.375,32.125,6,0.025,0.049,0.092,0.22,0.316,0.363,0.475,0.896,2.723,1.885,1.123,0.419,0.203,0.113,0.048,0.009,7.209,6.977,6.957,1.658,1.658,1,232.75,146.375,96.25,74.625,60.375,46.625,34.625,25.5,36.271,46.407001,44.509998,45.568001,47.152,52.935001,51.681999,56.275002,1.404,1.01,18.882999,2.024,1306.375,468.625,102.625,14,6.625,2.875,0.875,0,503.875,784.625,643.625,264.375,128.5,72.5,31.25,6,47.330002,481.503998,-1
